,Easting,Northing,Salazones amphora_ct,Salazones amphora_wt
9570,529190.02,4389762.89,0.0,0.0
9571,529178.09,4389764.17,0.0,0.0
9572,529166.86,4389763.47,0.0,0.0
9573,529153.22,4389764.08,0.0,0.0
9574,529172.1,4389557.5,0.0,0.0
9575,529177.5,4389557.85,0.0,0.0
9576,529188.82,4389558.56,0.0,0.0
9577,529199.03,4389560.48,0.0,0.0
9578,529209.14,4389562.63,0.0,0.0
9579,529220.2,4389565.11,0.0,0.0
9580,529231.6,4389566.16,0.0,0.0
9581,529244.64,4389567.98,0.0,0.0
9582,529251.5,4389569.45,0.0,0.0
9583,529257.26,4389587.9,0.0,0.0
9584,529251.2,4389602.3,0.0,0.0
9585,529241.26,4389599.6,0.0,0.0
9586,529228.74,4389597.67,0.0,0.0
9587,529219.99,4389597.08,0.0,0.0
9588,529209.19,4389595.37,0.0,0.0
9589,529199.25,4389592.78,0.0,0.0
9590,529190.07,4389591.53,0.0,0.0
9591,529181.15,4389590.6,0.0,0.0
9592,529167.59,4389615.64,0.0,0.0
9593,529172.82,4389615.88,0.0,0.0
9594,529182.17,4389617.13,0.0,0.0
9595,529193.06,4389618.4,0.0,0.0
9596,529202.83,4389620.65,0.0,0.0
9597,529212.69,4389623.02,0.0,0.0
9598,529223.75,4389624.62,0.0,0.0
9599,529237.98,4389628.0,0.0,0.0
9600,529244.75,4389627.91,0.0,0.0
9601,529243.68,4389683.96,0.0,0.0
9602,529238.11,4389683.27,0.0,0.0
9603,529226.02,4389680.45,0.0,0.0
9604,529215.48,4389679.08,0.0,0.0
9605,529205.1,4389678.04,0.0,0.0
9606,529194.73,4389675.45,0.0,0.0
9607,529183.85,4389672.74,0.0,0.0
9608,529173.81,4389671.37,0.0,0.0
9609,529164.21,4389669.34,0.0,0.0
9610,529194.52,4389729.83,0.0,0.0
9611,529187.14,4389730.69,0.0,0.0
9612,529176.08,4389730.54,0.0,0.0
9613,529165.1,4389730.16,0.0,0.0
9614,529120.75,4389934.1,0.0,0.0
9615,529117.4,4389934.75,0.0,0.0
9616,529106.6,4389932.6,0.0,0.0
9617,529096.83,4389930.23,0.0,0.0
9618,529087.75,4389926.65,0.0,0.0
9619,529078.67,4389923.73,0.0,0.0
9620,529069.15,4389921.92,0.0,0.0
9621,529058.69,4389919.99,0.0,0.0
9622,529048.06,4389918.84,0.0,0.0
9623,529038.88,4389920.14,0.0,0.0
9624,529027.39,4389916.43,0.0,0.0
9625,529016.5,4389915.61,0.0,0.0
9626,529006.81,4389915.58,0.0,0.0
9627,528994.29,4389913.64,0.0,0.0
9628,528982.19,4389914.15,0.0,0.0
9629,528975.76,4389913.91,0.0,0.0
9630,528966.93,4389913.98,0.0,0.0
9631,528948.48,4389914.91,0.0,0.0
9632,528938.01,4389914.21,0.0,0.0
9633,528946.42,4389823.68,0.0,0.0
9634,528951.3,4389825.14,0.0,0.0
9635,528961.17,4389825.06,0.0,0.0
9636,528971.81,4389824.77,0.0,0.0
9637,528983.39,4389825.15,0.0,0.0
9638,528996.17,4389823.97,0.0,0.0
9639,529007.07,4389824.35,0.0,0.0
9640,529018.05,4389823.72,0.0,0.0
9641,529033.84,4389822.56,0.0,0.0
9642,529057.18,4389821.87,0.0,0.0
9643,529064.72,4389823.23,0.0,0.0
9644,529076.04,4389823.17,0.0,0.0
9645,529086.52,4389820.87,0.0,0.0
9646,529098.35,4389822.92,0.0,0.0
9647,529101.67,4389762.44,0.0,0.0
9648,529096.86,4389761.65,0.0,0.0
9649,529086.14,4389762.61,0.0,0.0
9650,529074.47,4389763.56,0.0,0.0
9651,529063.57,4389762.85,0.0,0.0
9652,529053.45,4389762.7,0.0,0.0
9653,529041.44,4389763.99,0.0,0.0
9654,529030.11,4389765.5,0.0,0.0
9655,529019.38,4389766.02,0.0,0.0
9656,529007.29,4389765.97,0.0,0.0
9657,528993.48,4389765.36,0.0,0.0
9658,528987.99,4389765.23,0.0,0.0
9659,528972.97,4389765.4,0.0,0.0
9660,528962.59,4389765.25,0.0,0.0
9661,529349.14,4389599.94,0.0,0.0
9662,529344.35,4389598.78,0.0,0.0
9663,529334.73,4389597.89,0.0,0.0
9664,529324.78,4389597.5,0.0,0.0
9665,529307.51,4389593.18,0.0,0.0
9666,529305.53,4389592.78,0.0,0.0
9667,529297.45,4389592.63,0.0,0.0
9668,529287.71,4389592.25,0.0,0.0
9669,529276.74,4389589.27,0.0,0.0
9670,529268.69,4389585.66,0.0,0.0
9671,529252.46,4389718.38,0.0,0.0
9672,529257.1,4389716.64,0.0,0.0
9673,529266.89,4389717.53,0.0,0.0
9674,529278.13,4389720.94,0.0,0.0
9675,529286.0,4389718.93,0.0,0.0
9676,529298.27,4389718.79,0.0,0.0
9677,529301.54,4389718.4,0.0,0.0
9678,529311.52,4389718.12,0.0,0.0
9679,529323.56,4389721.43,0.0,0.0
9680,529337.84,4389723.09,0.0,0.0
9681,529328.85,4389839.73,0.0,0.0
9682,529317.61,4389838.46,0.0,0.0
9683,529308.26,4389839.57,0.0,0.0
9684,529299.3,4389839.77,0.0,0.0
9685,529299.08,4389839.81,0.0,0.0
9686,529286.81,4389839.92,0.0,0.0
9687,529275.48,4389841.86,0.0,0.0
9688,529264.11,4389841.84,0.0,0.0
9689,529263.99,4389841.68,0.0,0.0
9690,529247.27,4389841.51,0.0,0.0
9691,529235.71,4389842.88,0.0,0.0
9692,529223.85,4389842.02,0.0,0.0
9693,529223.87,4389842.02,0.0,0.0
9694,529212.43,4389842.15,0.0,0.0
9695,529203.14,4389842.78,0.0,0.0
9696,529191.71,4389843.1,0.0,0.0
9697,529176.63,4389843.02,0.0,0.0
9698,529164.06,4389843.3,0.0,0.0
9699,529150.46,4389844.65,0.0,0.0
9700,529140.97,4389844.05,0.0,0.0
9701,529321.78,4389901.12,0.0,0.0
9702,529309.54,4389900.56,0.0,0.0
9703,529298.75,4389900.47,0.0,0.0
9704,529289.42,4389901.31,0.0,0.0
9705,529281.23,4389900.75,0.0,0.0
9706,529271.63,4389899.28,0.0,0.0
9707,529260.02,4389898.44,0.0,0.0
9708,529251.07,4389900.0,0.0,0.0
9709,529241.68,4389899.77,0.0,0.0
9710,529228.45,4389901.41,0.0,0.0
9711,529220.69,4389900.08,0.0,0.0
9712,529210.9,4389900.34,0.0,0.0
9713,529199.85,4389902.88,0.0,0.0
9714,529189.24,4389901.19,0.0,0.0
9715,529179.85,4389901.36,0.0,0.0
9716,529170.85,4389903.19,0.0,0.0
9717,529163.42,4389900.93,0.0,0.0
9718,529150.29,4389901.45,0.0,0.0
9719,529141.53,4389903.92,0.0,0.0
9720,529131.35,4389904.1,0.0,0.0
9721,529126.37,4389949.95,0.0,0.0
9722,529136.45,4389949.97,0.0,0.0
9723,529145.42,4389951.02,0.0,0.0
9724,529155.56,4389951.55,0.0,0.0
9725,529169.06,4389952.52,0.0,0.0
9726,529177.6,4389952.81,0.0,0.0
9727,529187.07,4389948.85,0.0,0.0
9728,529194.04,4389947.99,0.0,0.0
9729,529205.7,4389951.07,0.0,0.0
9730,529212.79,4389950.58,0.0,0.0
9731,529224.51,4389946.48,0.0,0.0
9732,529234.02,4389942.08,0.0,0.0
9733,529245.05,4389941.85,0.0,0.0
9734,529261.68,4389943.37,0.0,0.0
9735,529120.31,4389964.0,0.0,0.0
9736,529113.57,4389962.87,0.0,0.0
9737,529103.31,4389963.29,0.0,0.0
9738,529093.48,4389962.17,0.0,0.0
9739,529080.7,4389957.47,0.0,0.0
9740,529069.23,4389956.18,0.0,0.0
9741,529059.71,4389950.47,0.0,0.0
9742,529050.63,4389946.47,0.0,0.0
9743,529039.53,4389951.44,0.0,0.0
9744,529028.46,4389946.26,0.0,0.0
9745,529019.52,4389944.39,0.0,0.0
9746,529007.79,4389943.04,0.0,0.0
9747,528998.81,4389941.31,0.0,0.0
9748,528990.14,4389941.19,0.0,0.0
9749,528978.71,4389942.57,0.0,0.0
9750,528968.24,4389940.51,0.0,0.0
9751,528958.53,4389941.34,0.0,0.0
9752,528947.73,4389940.89,0.0,0.0
9753,528935.03,4389939.39,0.0,0.0
9754,528931.42,4389939.19,0.0,0.0
9755,528952.94,4389800.67,0.0,0.0
9756,528960.2,4389802.74,0.0,0.0
9757,528970.13,4389803.1,0.0,0.0
9758,528977.81,4389803.77,0.0,0.0
9759,528989.0,4389803.79,0.0,0.0
9760,529000.98,4389801.45,0.0,0.0
9761,529012.09,4389803.86,0.0,0.0
9762,529021.88,4389803.93,0.0,0.0
9763,529031.81,4389805.57,0.0,0.0
9764,529038.21,4389804.63,0.0,0.0
9765,529044.98,4389804.15,0.0,0.0
9766,529052.16,4389805.2,0.0,0.0
9767,529062.26,4389803.78,0.0,0.0
9768,529073.21,4389803.73,0.0,0.0
9769,529075.06,4389803.45,0.0,0.0
9770,529094.11,4389804.66,0.0,0.0
9771,529103.07,4389747.61,0.0,0.0
9772,529091.31,4389744.56,0.0,0.0
9773,529078.88,4389744.18,0.0,0.0
9774,529066.72,4389745.65,0.0,0.0
9775,529053.14,4389744.58,0.0,0.0
9776,529043.77,4389744.62,0.0,0.0
9777,529031.87,4389746.21,0.0,0.0
9778,529024.12,4389748.12,0.0,0.0
9779,529013.37,4389749.0,0.0,0.0
9780,529002.49,4389746.45,0.0,0.0
9781,528994.76,4389745.37,0.0,0.0
9782,528983.94,4389745.54,0.0,0.0
9783,528969.85,4389747.76,0.0,0.0
9784,528961.61,4389745.72,0.0,0.0
9785,529063.1,4389592.6,0.0,0.0
9786,529096.56,4389592.95,0.0,0.0
9787,529103.42,4389593.53,0.0,0.0
9788,529113.2,4389594.45,0.0,0.0
9789,529121.94,4389595.71,0.0,0.0
9790,529148.53,4389595.81,0.0,0.0
9791,529157.11,4389597.06,0.0,0.0
9792,529116.83,4389562.17,0.0,0.0
9793,529107.06,4389561.02,0.0,0.0
9794,529089.13,4389561.18,0.0,0.0
9795,529077.1,4389566.46,0.0,0.0
9796,529057.22,4389651.07,0.0,0.0
9797,529065.96,4389652.43,0.0,0.0
9798,529075.4,4389651.58,0.0,0.0
9799,529085.27,4389652.39,0.0,0.0
9800,529094.71,4389651.54,0.0,0.0
9801,529104.48,4389652.35,0.0,0.0
9802,529112.9,4389651.05,0.0,0.0
9803,529120.53,4389651.53,0.0,0.0
9804,529130.31,4389651.79,0.0,0.0
9805,529139.75,4389651.05,0.0,0.0
9806,529148.58,4389652.97,0.0,0.0
9807,529154.84,4389652.32,0.0,0.0
9808,529068.8,4389538.57,0.0,0.0
9809,529079.52,4389538.39,0.0,0.0
9810,529088.87,4389537.76,0.0,0.0
9811,529064.4,4389567.74,0.0,0.0
9812,529056.9,4389661.95,0.0,0.0
9813,529066.67,4389662.01,0.0,0.0
9814,529074.01,4389663.07,0.0,0.0
9815,529081.42,4389665.01,0.0,0.0
9816,529088.34,4389665.27,0.0,0.0
9817,529096.9,4389665.98,0.0,0.0
9818,529107.08,4389665.55,0.0,0.0
9819,529114.13,4389665.88,0.0,0.0
9820,529122.97,4389665.41,0.0,0.0
9821,529132.53,4389665.81,0.0,0.0
9822,529141.64,4389666.66,0.0,0.0
9823,529149.54,4389666.32,0.0,0.0
9824,529153.3,4389666.34,0.0,0.0
9825,529074.32,4389551.62,0.0,0.0
9826,529084.91,4389552.77,0.0,0.0
9827,529095.55,4389554.57,0.0,0.0
9828,529106.72,4389554.38,0.0,0.0
9829,529070.26,4389574.43,0.0,0.0
9830,529077.29,4389574.35,0.0,0.0
9831,529058.74,4389682.9,0.0,0.0
9832,529065.45,4389682.1,0.0,0.0
9833,529074.91,4389683.25,0.0,0.0
9834,529084.12,4389685.4,0.0,0.0
9835,529094.58,4389684.29,0.0,0.0
9836,529103.02,4389686.65,0.0,0.0
9837,529112.65,4389684.7,0.0,0.0
9838,529123.04,4389685.34,0.0,0.0
9839,529130.24,4389685.14,0.0,0.0
9840,529139.75,4389683.68,0.0,0.0
9841,529148.78,4389683.69,0.0,0.0
9842,529068.26,4389583.8,0.0,0.0
9843,529076.75,4389584.36,0.0,0.0
9844,529084.36,4389586.7,0.0,0.0
9845,529095.0,4389588.35,0.0,0.0
9846,529106.38,4389588.53,0.0,0.0
9847,529114.92,4389589.26,0.0,0.0
9848,529124.98,4389590.14,0.0,0.0
9849,529129.37,4389589.06,0.0,0.0
9850,529129.8,4389589.11,0.0,0.0
9851,529056.97,4389671.04,0.0,0.0
9852,529061.95,4389671.39,0.0,0.0
9853,529071.21,4389672.1,0.0,0.0
9854,529079.87,4389673.24,0.0,0.0
9855,529092.39,4389673.62,0.0,0.0
9856,529097.71,4389674.19,0.0,0.0
9857,529106.89,4389674.89,0.0,0.0
9858,529116.93,4389674.27,0.0,0.0
9859,529130.22,4389674.76,0.0,0.0
9860,529135.28,4389675.0,0.0,0.0
9861,529144.8,4389675.93,0.0,0.0
9862,529154.12,4389593.05,0.0,0.0
9863,529150.28,4389588.6,0.0,0.0
9864,529137.5,4389588.66,0.0,0.0
9865,529062.77,4389606.44,0.0,0.0
9866,529070.3,4389605.64,0.0,0.0
9867,529082.97,4389605.53,0.0,0.0
9868,529094.03,4389606.63,0.0,0.0
9869,529103.89,4389605.05,0.0,0.0
9870,529111.31,4389604.66,0.0,0.0
9871,529121.59,4389602.86,0.0,0.0
9872,529131.43,4389604.72,0.0,0.0
9873,529142.53,4389605.68,0.0,0.0
9874,529151.36,4389605.58,0.0,0.0
9875,529156.95,4389606.56,0.0,0.0
9876,529163.43,4389543.99,0.0,0.0
9877,529150.94,4389543.08,0.0,0.0
9878,529141.39,4389541.81,0.0,0.0
9879,529131.09,4389544.99,0.0,0.0
9880,529119.18,4389541.0,0.0,0.0
9881,529107.14,4389540.31,0.0,0.0
9882,529096.62,4389540.09,0.0,0.0
9883,529057.36,4389641.09,0.0,0.0
9884,529068.91,4389646.08,0.0,0.0
9885,529081.37,4389649.86,0.0,0.0
9886,529092.58,4389646.17,0.0,0.0
9887,529102.26,4389645.33,0.0,0.0
9888,529113.94,4389643.2,0.0,0.0
9889,529123.7,4389642.61,0.0,0.0
9890,529135.28,4389643.63,0.0,0.0
9891,529148.72,4389643.53,0.0,0.0
9892,529155.56,4389645.1,0.0,0.0
9893,529157.6,4389566.13,0.0,0.0
9894,529145.74,4389566.45,0.0,0.0
9895,529135.02,4389564.56,0.0,0.0
9896,529122.19,4389563.09,0.0,0.0
9897,529062.06,4389618.23,0.0,0.0
9898,529066.95,4389619.14,0.0,0.0
9899,529082.82,4389619.42,0.0,0.0
9900,529095.53,4389614.03,0.0,0.0
9901,529098.96,4389614.38,0.0,0.0
9902,529111.83,4389614.31,0.0,0.0
9903,529122.47,4389613.47,0.0,0.0
9904,529125.9,4389613.7,0.0,0.0
9905,529142.38,4389611.88,0.0,0.0
9906,529149.5,4389611.68,0.0,0.0
9907,529154.7,4389575.96,0.0,0.0
9908,529149.3,4389575.5,0.0,0.0
9909,529137.2,4389575.23,0.0,0.0
9910,529120.47,4389575.28,0.0,0.0
9911,529113.27,4389574.92,0.0,0.0
9912,529102.37,4389575.77,0.0,0.0
9913,529060.94,4389631.14,0.0,0.0
9914,529067.19,4389635.62,0.0,0.0
9915,529080.53,4389634.68,0.0,0.0
9916,529090.54,4389635.84,0.0,0.0
9917,529101.55,4389634.79,0.0,0.0
9918,529115.17,4389634.31,0.0,0.0
9919,529125.52,4389635.05,0.0,0.0
9920,529137.59,4389634.74,0.0,0.0
9921,529147.17,4389634.84,0.0,0.0
9922,529155.5,4389638.0,0.0,0.0
9923,529158.28,4389550.92,0.0,0.0
9924,529151.74,4389548.69,0.0,0.0
9925,529138.13,4389550.14,0.0,0.0
9926,529128.7,4389552.02,0.0,0.0
9927,529117.02,4389550.94,0.0,0.0
9928,529280.67,4389952.24,0.0,0.0
9929,529244.57,4389969.64,0.0,0.0
9930,529242.48,4389978.51,0.0,0.0
9931,529242.8,4389985.39,0.0,0.0
9932,529246.77,4390000.94,0.0,0.0
9933,529259.29,4389957.26,0.0,0.0
9934,529258.5,4389961.92,0.0,0.0
9935,529256.22,4389973.35,0.0,0.0
9936,529257.3,4389982.89,0.0,0.0
9937,529254.8,4390008.86,0.0,0.0
9938,529252.03,4390016.61,0.0,0.0
9939,529315.1,4389943.28,0.0,0.0
9940,529314.89,4389953.1,0.0,0.0
9941,529315.65,4389962.83,0.0,0.0
9942,529313.28,4389972.15,0.0,0.0
9943,529311.17,4389980.53,0.0,0.0
9944,529312.01,4389989.93,0.0,0.0
9945,529311.94,4389998.28,0.0,0.0
9946,529310.37,4390009.2,0.0,0.0
9947,529310.13,4390016.86,0.0,0.0
9948,529307.05,4390025.53,0.0,0.0
9949,529307.92,4390034.82,0.0,0.0
9950,529307.68,4390044.25,0.0,0.0
9951,529306.06,4390051.12,0.0,0.0
9952,529303.58,4390060.02,0.0,0.0
9953,529300.92,4390068.35,0.0,0.0
9954,529324.12,4389942.94,0.0,0.0
9955,529324.75,4389951.05,0.0,0.0
9956,529324.01,4389961.5,0.0,0.0
9957,529321.84,4389967.35,0.0,0.0
9958,529320.43,4389980.38,0.0,0.0
9959,529318.38,4389989.01,0.0,0.0
9960,529321.16,4389998.56,0.0,0.0
9961,529314.45,4390010.83,0.0,0.0
9962,529315.25,4390023.28,0.0,0.0
9963,529315.46,4390032.96,0.0,0.0
9964,529313.84,4390042.8,0.0,0.0
9965,529312.16,4390058.43,0.0,0.0
9966,529309.79,4390068.75,0.0,0.0
9967,529308.25,4389940.03,0.0,0.0
9968,529307.8,4389946.46,0.0,0.0
9969,529307.14,4389959.89,0.0,0.0
9970,529306.95,4389965.55,0.0,0.0
9971,529306.23,4389975.2,0.0,0.0
9972,529305.51,4389984.63,0.0,0.0
9973,529304.79,4389993.29,0.0,0.0
9974,529302.78,4390003.27,0.0,0.0
9975,529300.42,4390012.91,0.0,0.0
9976,529298.67,4390021.56,0.0,0.0
9977,529298.9,4390030.78,0.0,0.0
9978,529297.31,4390041.31,0.0,0.0
9979,529296.33,4390051.96,0.0,0.0
9980,529266.32,4389952.58,0.0,0.0
9981,529270.05,4389962.97,0.0,0.0
9982,529268.43,4389973.05,0.0,0.0
9983,529266.56,4389982.56,0.0,0.0
9984,529260.9,4390012.85,0.0,0.0
9985,529260.36,4390021.54,0.0,0.0
9986,529260.14,4390022.29,0.0,0.0
9987,529258.85,4390033.65,0.0,0.0
9988,529297.12,4389950.68,0.0,0.0
9989,529298.87,4389960.51,0.0,0.0
9990,529296.62,4389970.12,0.0,0.0
9991,529297.36,4389979.64,0.0,0.0
9992,529295.31,4389991.31,0.0,0.0
9993,529295.57,4390005.78,0.0,0.0
9994,529294.68,4390007.09,0.0,0.0
9995,529289.18,4390024.03,0.0,0.0
9996,529289.07,4390032.83,0.0,0.0
9997,529286.84,4390049.25,0.0,0.0
9998,529287.61,4390059.0,0.0,0.0
9999,529284.11,4390065.07,0.0,0.0
10000,529275.86,4389952.67,0.0,0.0
10001,529278.76,4389956.89,0.0,0.0
10002,529280.27,4389967.55,0.0,0.0
10003,529280.15,4389976.54,0.0,0.0
10004,529271.09,4390010.8,0.0,0.0
10005,529271.33,4390015.47,0.0,0.0
10006,529271.81,4390025.35,0.0,0.0
10007,529272.62,4390037.22,0.0,0.0
10008,529271.7,4390053.42,0.0,0.0
10009,529288.56,4389948.86,0.0,0.0
10010,529289.13,4389960.51,0.0,0.0
10011,529285.91,4389967.46,0.0,0.0
10012,529286.62,4389974.8,0.0,0.0
10013,529283.94,4389981.46,0.0,0.0
10014,529280.5,4390011.31,0.0,0.0
10015,529278.37,4390019.53,0.0,0.0
10016,529281.91,4390028.44,0.0,0.0
10017,529281.85,4390036.6,0.0,0.0
10018,529280.61,4390044.78,0.0,0.0
10019,529276.39,4390058.87,0.0,0.0
10020,530363.37,4389729.69,0.0,0.0
10021,530368.48,4389718.17,0.0,0.0
10022,530372.12,4389709.08,0.0,0.0
10023,530378.93,4389699.67,0.0,0.0
10024,530385.49,4389689.27,0.0,0.0
10025,530393.09,4389678.09,0.0,0.0
10026,530329.58,4389334.67,0.0,0.0
10027,530322.18,4389341.85,0.0,0.0
10028,530331.6,4389345.66,0.0,0.0
10029,530340.72,4389338.04,0.0,0.0
10030,530386.78,4389494.16,0.0,0.0
10031,530515.72,4389623.97,0.0,0.0
10032,530521.09,4389632.31,0.0,0.0
10033,530530.86,4389634.13,0.0,0.0
10034,530541.75,4389637.39,0.0,0.0
10035,530552.3,4389637.87,0.0,0.0
10036,530561.63,4389641.35,0.0,0.0
10037,530547.08,4389699.45,0.0,0.0
10038,530503.91,4389810.93,0.0,0.0
10039,530497.33,4389805.36,0.0,0.0
10040,530486.3,4389796.43,0.0,0.0
10041,530477.84,4389788.63,0.0,0.0
10042,530468.77,4389782.38,0.0,0.0
10043,530461.24,4389777.47,0.0,0.0
10044,530442.89,4389752.53,0.0,0.0
10045,530428.08,4389746.15,0.0,0.0
10046,530419.1,4389739.45,0.0,0.0
10047,530406.49,4389738.4,0.0,0.0
10048,530394.57,4389737.91,0.0,0.0
10049,530385.83,4389733.55,0.0,0.0
10050,530370.58,4389728.39,0.0,0.0
10051,530477.41,4389809.94,0.0,0.0
10052,530469.71,4389804.69,0.0,0.0
10053,530460.29,4389800.66,0.0,0.0
10054,530452.16,4389796.63,0.0,0.0
10055,530445.14,4389792.16,0.0,0.0
10056,530433.8,4389795.56,0.0,0.0
10057,530427.67,4389784.1,0.0,0.0
10058,530417.89,4389783.73,0.0,0.0
10059,530408.29,4389781.7,0.0,0.0
10060,530399.04,4389777.89,0.0,0.0
10061,530391.34,4389773.97,0.0,0.0
10062,530382.17,4389771.38,0.0,0.0
10063,530372.99,4389769.79,0.0,0.0
10064,530363.23,4389765.31,0.0,0.0
10065,530353.04,4389761.94,0.0,0.0
10066,530340.7,4389757.79,0.0,0.0
10067,530333.39,4389762.64,0.0,0.0
10068,530344.1,4389764.68,0.0,0.0
10069,530187.8,4389284.61,0.0,0.0
10070,530195.5,4389289.08,0.0,0.0
10071,530199.64,4389282.66,0.0,0.0
10072,530199.96,4389290.1,0.0,0.0
10073,530192.72,4389296.73,0.0,0.0
10074,530199.92,4389299.09,0.0,0.0
10075,530204.06,4389292.89,0.0,0.0
10076,530206.07,4389285.35,0.0,0.0
10077,530205.95,4389292.23,0.0,0.0
10078,530203.69,4389300.54,0.0,0.0
10079,530212.53,4389298.91,0.0,0.0
10080,530212.73,4389292.59,0.0,0.0
10081,530444.84,4389585.73,0.0,0.0
10082,530459.01,4389582.9,0.0,0.0
10083,530477.71,4389580.98,0.0,0.0
10084,530494.41,4389590.03,0.0,0.0
10085,530516.03,4389588.79,0.0,0.0
10086,530529.82,4389594.06,0.0,0.0
10087,530550.48,4389597.36,0.0,0.0
10088,530567.04,4389598.09,0.0,0.0
10089,530587.79,4389600.72,0.0,0.0
10090,530580.04,4389629.55,0.0,0.0
10091,530554.82,4389629.78,0.0,0.0
10092,530537.16,4389626.71,0.0,0.0
10093,530513.67,4389621.18,0.0,0.0
10094,530495.24,4389617.78,0.0,0.0
10095,530476.47,4389614.16,0.0,0.0
10096,530441.72,4389616.24,0.0,0.0
10097,530546.84,4389716.65,0.0,0.0
10098,530527.64,4389712.69,0.0,0.0
10099,530222.9,4389301.62,0.0,0.0
10100,530224.43,4389306.51,0.0,0.0
10101,530231.66,4389299.1,0.0,0.0
10102,530237.64,4389307.34,0.0,0.0
10103,530263.03,4389328.52,0.0,0.0
10104,530267.89,4389337.2,0.0,0.0
10105,530260.14,4389343.72,0.0,0.0
10106,530262.77,4389352.72,0.0,0.0
10107,530328.17,4389387.94,0.0,0.0
10108,530330.0,4389402.37,0.0,0.0
10109,530326.28,4389411.9,0.0,0.0
10110,530328.48,4389419.35,0.0,0.0
10111,530334.79,4389428.92,0.0,0.0
10112,530335.43,4389440.79,0.0,0.0
10113,530346.05,4389443.94,0.0,0.0
10114,530338.96,4389459.45,0.0,0.0
10115,530326.53,4389455.85,0.0,0.0
10116,530313.61,4389447.92,0.0,0.0
10117,530313.44,4389469.12,0.0,0.0
10118,530302.94,4389476.96,0.0,0.0
10119,530304.59,4389494.72,0.0,0.0
10120,530323.26,4389502.56,0.0,0.0
10121,530332.15,4389510.26,0.0,0.0
10122,530339.87,4389510.29,0.0,0.0
10123,530347.29,4389521.08,0.0,0.0
10124,530370.06,4389730.16,0.0,0.0
10125,530376.28,4389720.75,0.0,0.0
10126,530383.61,4389711.34,0.0,0.0
10127,530320.15,4389290.57,0.0,0.0
10128,530328.98,4389292.71,0.0,0.0
10129,530329.36,4389304.04,0.0,0.0
10130,530318.61,4389311.54,0.0,0.0
10131,530316.41,4389324.41,0.0,0.0
10132,530340.69,4389324.39,0.0,0.0
10133,530308.98,4389338.92,0.0,0.0
10134,530316.46,4389355.48,0.0,0.0
10135,530318.98,4389370.81,0.0,0.0
10136,530308.65,4389377.43,0.0,0.0
10137,530320.53,4389388.68,0.0,0.0
10138,530331.2,4389404.04,0.0,0.0
10139,530338.09,4389419.72,0.0,0.0
10140,530343.19,4389430.06,0.0,0.0
10141,530349.16,4389440.51,0.0,0.0
10142,530353.03,4389458.73,0.0,0.0
10143,530358.26,4389481.06,0.0,0.0
10144,530364.79,4389501.84,0.0,0.0
10145,530380.14,4389522.88,0.0,0.0
10146,530351.44,4389515.0,0.0,0.0
10147,530351.48,4389526.2,0.0,0.0
10148,530370.79,4389524.51,0.0,0.0
10149,530533.4,4389558.33,0.0,0.0
10150,530529.39,4389529.9,0.0,0.0
10151,530527.82,4389513.69,0.0,0.0
10152,530540.22,4389504.42,0.0,0.0
10153,530553.73,4389493.82,0.0,0.0
10154,530568.41,4389491.21,0.0,0.0
10155,530575.13,4389484.14,0.0,0.0
10156,530240.86,4389294.7,0.0,0.0
10157,530242.89,4389302.59,0.0,0.0
10158,530251.21,4389302.29,0.0,0.0
10159,530252.11,4389292.52,0.0,0.0
10160,530258.08,4389301.54,0.0,0.0
10161,530265.87,4389306.01,0.0,0.0
10162,530284.43,4389340.82,0.0,0.0
10163,530279.98,4389339.02,0.0,0.0
10164,530274.04,4389344.55,0.0,0.0
10165,530274.18,4389351.21,0.0,0.0
10166,530459.73,4389574.13,0.0,0.0
10167,530467.13,4389567.39,0.0,0.0
10168,530475.19,4389567.98,0.0,0.0
10169,530482.14,4389569.23,0.0,0.0
10170,530481.49,4389560.01,0.0,0.0
10171,530470.25,4389559.75,0.0,0.0
10172,530460.9,4389558.6,0.0,0.0
10173,530458.39,4389543.61,0.0,0.0
10174,530468.25,4389545.31,0.0,0.0
10175,530480.34,4389546.8,0.0,0.0
10176,530487.72,4389545.28,0.0,0.0
10177,530486.38,4389538.28,0.0,0.0
10178,530477.71,4389537.8,0.0,0.0
10179,530465.62,4389537.09,0.0,0.0
10180,530461.98,4389525.31,0.0,0.0
10181,530467.64,4389526.11,0.0,0.0
10182,530479.98,4389528.27,0.0,0.0
10183,530474.25,4389523.14,0.0,0.0
10184,530464.82,4389522.32,0.0,0.0
10185,530237.14,4389280.25,0.0,0.0
10186,530243.83,4389280.17,0.0,0.0
10187,530247.98,4389274.19,0.0,0.0
10188,530254.9,4389279.77,0.0,0.0
10189,530257.19,4389287.21,0.0,0.0
10190,530355.16,4389375.06,0.0,0.0
10191,530364.75,4389380.75,0.0,0.0
10192,530374.89,4389376.47,0.0,0.0
10193,530386.6,4389387.28,0.0,0.0
10194,530387.6,4389395.61,0.0,0.0
10195,530381.48,4389401.91,0.0,0.0
10196,530387.02,4389390.39,0.0,0.0
10197,530517.41,4389544.95,0.0,0.0
10198,530532.02,4389538.24,0.0,0.0
10199,530540.24,4389540.82,0.0,0.0
10200,530521.56,4389536.42,0.0,0.0
10201,530530.88,4389522.14,0.0,0.0
10202,530559.26,4389678.41,0.0,0.0
10203,530545.38,4389672.03,0.0,0.0
